Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
38461,17.2650842839555,17.3279680389355,17.0834201029022,17.2091876128622,17.2650842839555,17.3279680389355,17.0834201029022,17.2091876128622,0.2445479360332996,0.2806361726662802,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,100.65386187167971,
38462,17.2301488645222,17.2580972000689,16.9786138446022,16.9925880123755,17.2301488645222,17.2580972000689,16.9786138446022,16.9925880123755,0.27948335546669867,0.2805263805520343,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,99.38700449530043,
38463,17.1043813545622,17.7402059882489,17.0973942706755,17.6633480654956,17.1043813545622,17.7402059882489,17.0973942706755,17.6633480654956,0.7476179758733998,0.32501129439216436,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,103.31017572537817,
38464,17.5026451361022,17.6423868138356,17.3139938711622,17.4537355488955,17.5026451361022,17.6423868138356,17.3139938711622,17.4537355488955,0.34935419433340087,0.3273296658151392,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,102.0841847159785,
38467,17.5166193038756,17.6633480654956,17.3698905422555,17.4607226327822,17.5166193038756,17.6633480654956,17.3698905422555,17.4607226327822,0.2934575232401002,0.3241037474746593,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,102.12505108295863,
38468,17.4327742972355,17.6423868138356,17.2860455356155,17.3000197033889,17.4327742972355,17.6423868138356,17.2860455356155,17.3000197033889,0.35634127822009987,0.3271739884980346,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,101.18512464241954,
38469,17.2301488645222,17.5725159749689,17.2091876128622,17.4607226327822,17.2301488645222,17.5725159749689,17.2091876128622,17.4607226327822,0.36332836210670294,0.3306172621750506,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,102.12505108295863,
38470,17.3419422067089,17.4118130455755,17.0764330190155,17.0834201029022,17.3419422067089,17.4118130455755,17.0764330190155,17.0834201029022,0.38428961376670046,0.3357289147075887,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,99.91826726604025,
38471,17.3838647100289,17.6773222332689,17.3209809550489,17.6773222332689,17.3838647100289,17.6773222332689,17.3209809550489,17.6773222332689,0.5939021303667005,0.3603168400084565,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,103.39190845933793,
38481,17.6284126460622,17.6982834849289,17.5026451361022,17.5445676394222,17.6284126460622,17.6982834849289,17.5026451361022,17.5445676394222,0.1956383488267015,0.3446331741816227,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,102.6154474867183,
38482,17.4956580522155,17.5236063877622,17.3419422067089,17.3978388778022,17.4956580522155,17.5236063877622,17.3419422067089,17.3978388778022,0.20262543271330102,0.33110862737511587,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,101.75725378013891,
38483,17.3908517939155,17.4467484650089,17.2161746967488,17.4048259616889,17.3908517939155,17.4467484650089,17.2161746967488,17.4048259616889,0.230573768260097,0.32153387888797125,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,101.79812014711909,
38484,17.3559163744822,17.5445676394222,17.3489292905955,17.4677097166689,17.3559163744822,17.5445676394222,17.3489292905955,17.4677097166689,0.1956383488267015,0.3095438284059456,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,102.16591744993882,
38485,17.4886709683289,17.7332189043622,17.4607226327822,17.6773222332689,17.4886709683289,17.7332189043622,17.4607226327822,17.6773222332689,0.27249627157999967,0.30601548966061737,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,103.39190845933793,
38488,17.6843316470957,17.8735813317852,17.6562946567713,17.8665720842041,17.6843316470957,17.8735813317852,17.6562946567713,17.8665720842041,0.21728667501389864,0.29756512636092985,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,104.49880140418738,
38489,17.7404056277444,17.8735813317852,17.6983501422579,17.8455443414608,17.7404056277444,17.8735813317852,17.6983501422579,17.8455443414608,0.17523118952729888,0.2859142752339174,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,104.37581340724233,
38490,17.8735813317852,18.1118957495423,17.8175073511365,18.013766283407,17.8735813317852,18.1118957495423,17.8175073511365,18.013766283407,0.29438839840580044,0.28672133458362054,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,105.35971738280148,
38491,18.0488125213125,18.2590899487453,18.013766283407,18.1679697301911,18.0488125213125,18.2590899487453,18.013766283407,18.1679697301911,0.2453236653382973,0.2827786994173993,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,106.26162936039788,
38492,18.1399327398667,18.1679697301911,18.0347940261503,18.0418032737314,18.1399327398667,18.1679697301911,18.0347940261503,18.0418032737314,0.1331757040407986,0.2685307950958183,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,105.52370137872819,
